Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension
Alm Achupallas,04-01-2020,7:15:00,2120.105469,811.8597412,0,0,12293.89648
Alm Achupallas,04-01-2020,7:30:00,1956.197754,709.4036255,0,0,12301.24707
Alm Achupallas,04-01-2020,7:45:00,2107.581299,784.1123657,0,0,12293.07422
Alm Achupallas,04-01-2020,8:00:00,2011.62854,723.0601196,0,0,12300.75781
Alm Achupallas,04-01-2020,8:15:00,2260.151855,883.2739868,0,0,12353.96582
Alm Achupallas,04-01-2020,8:30:00,2252.83667,839.5742798,0,0,12338.90234
Alm Achupallas,04-01-2020,8:45:00,2456.752441,892.3469849,0,0,12319.58789
Alm Achupallas,04-01-2020,9:00:00,2492.522705,911.6090088,0,0,12351.42285
Alm Achupallas,04-01-2020,9:15:00,2545.846436,914.0906372,0,0,12409.58008
Alm Achupallas,04-01-2020,9:30:00,2631.614014,901.9194946,0,0,12420.75293
Alm Achupallas,04-01-2020,9:45:00,2744.214355,927.8728638,0,0,12422.59082
Alm Achupallas,04-01-2020,10:00:00,2846.084473,959.6977539,0,0,12397.24512
Alm Achupallas,04-01-2020,10:15:00,2855.736328,365.0689697,0,0,12431.61523
Alm Achupallas,04-01-2020,10:30:00,2927.074951,365.3807068,0,0,12461.04492
Alm Achupallas,04-01-2020,10:45:00,3082.107178,423.8604431,0,0,12469.85156
Alm Achupallas,04-01-2020,11:00:00,3107.718262,431.8303223,0,0,12465.87305
Alm Achupallas,04-01-2020,11:15:00,3154.603516,423.0033264,0,0,12458.80859
Alm Achupallas,04-01-2020,11:30:00,3260.106201,450.7908325,0,0,12416.96973
Alm Achupallas,04-01-2020,11:45:00,3308.317871,480.302124,0,0,12390.36426
Alm Achupallas,04-01-2020,12:00:00,3248.992188,474.8860168,0,0,12388.54688
Alm Achupallas,04-01-2020,12:15:00,3307.0625,488.4370422,0,0,12390.19629
Alm Achupallas,04-01-2020,12:30:00,3427.422119,546.9437256,0,0,12369.07031
Alm Achupallas,04-01-2020,12:45:00,3408.297852,537.2914429,0,0,12365.67969
Alm Achupallas,04-01-2020,13:00:00,3478.73291,525.3125,0,0,12360.70898
Alm Achupallas,04-01-2020,13:15:00,3584.791504,557.0485229,0,0,12355.25
Alm Achupallas,04-01-2020,13:30:00,3639.721924,597.9140015,0,0,12363.93262
Alm Achupallas,04-01-2020,13:45:00,3696.142822,617.2597656,0,0,12355.47852
Alm Achupallas,04-01-2020,14:00:00,3664.207031,618.3075562,0,0,12365.91016
Alm Achupallas,04-01-2020,14:15:00,3629.634766,603.2077637,0,0,12360.55566
Alm Achupallas,04-01-2020,14:30:00,3747.144043,672.7922363,0,0,12362.13086
Alm Achupallas,04-01-2020,14:45:00,3741.23584,710.5379028,0,0,12368.23145
Alm Achupallas,04-01-2020,15:00:00,3704.07373,715.2955322,0,0,12373.41406
Alm Achupallas,04-01-2020,15:15:00,3645.695801,704.1208496,0,0,12381.32715
Alm Achupallas,04-01-2020,15:30:00,3576.575928,686.25,0,0,12395.7373
Alm Achupallas,04-01-2020,15:45:00,3598.111816,700.8133545,0,0,12387.70703
Alm Achupallas,04-01-2020,16:00:00,3565.733154,708.7796021,0,0,12385.96582
Alm Achupallas,04-01-2020,16:15:00,3499.370117,710.7285767,0,0,12397.60449
Alm Achupallas,04-01-2020,16:30:00,3363.583252,670.4628906,0,0,12414.21582
Alm Achupallas,04-01-2020,16:45:00,3371.713135,695.2479858,0,0,12419.25
Alm Achupallas,04-01-2020,17:00:00,3381.561035,710.9857178,0,0,12431.66211
Alm Achupallas,04-01-2020,17:15:00,3379.685547,703.3485107,0,0,12442.17578
Alm Achupallas,04-01-2020,17:30:00,3342.30249,696.1812744,0,0,12439.1123
Alm Achupallas,04-01-2020,17:45:00,3309.359131,700.326416,0,0,12433.56348
Alm Achupallas,04-01-2020,18:00:00,3383.416992,732.6237793,0,0,12440.41992
Alm Achupallas,04-01-2020,18:15:00,3410.041748,734.9540405,0,0,12439.44336
Alm Achupallas,04-01-2020,18:30:00,3420.1604,750.0039673,0,0,12446.51855
Alm Achupallas,04-01-2020,18:45:00,3304.67334,686.8962402,0,0,12461.63965
Alm Achupallas,04-01-2020,19:00:00,3331.448242,663.6241455,0,0,12468.20313
Alm Achupallas,04-01-2020,19:15:00,3418.176025,700.5083618,0,0,12469.03027
Alm Achupallas,04-01-2020,19:30:00,3425.612793,699.3887939,0,0,12487.07813
Alm Achupallas,04-01-2020,19:45:00,3440.353027,671.3376465,0,0,12492.85742
Alm Achupallas,04-01-2020,20:00:00,3459.080322,663.2268677,0,0,12490.84766
Alm Achupallas,04-01-2020,20:15:00,3541.855469,682.3365479,0,0,12490.49512
Alm Achupallas,04-01-2020,20:30:00,3579.606689,650.359375,0,0,12498.89746
Alm Achupallas,04-01-2020,20:45:00,3643.641846,617.8111572,0,0,12502.46973
Alm Achupallas,04-01-2020,21:00:00,3787.067383,621.4944458,0,0,12495.20313
Alm Achupallas,04-01-2020,21:15:00,4139.109863,654.2305908,0,0,12458.65137
Alm Achupallas,04-01-2020,21:30:00,4620.345215,736.0744019,0,0,12404.4502
Alm Achupallas,04-01-2020,21:45:00,4694.453613,699.7700806,0,0,12402.51855
Alm Achupallas,04-01-2020,22:00:00,4787.890625,680.3178711,0,0,12406.06543
Alm Achupallas,04-01-2020,22:15:00,4800.959473,670.9038086,0,0,12418.16992
Alm Achupallas,04-01-2020,22:30:00,4827.919922,688.8759155,0,0,12433.12988
Alm Achupallas,04-01-2020,22:45:00,4775.036621,670.0204468,0,0,12441.47656
Alm Achupallas,04-01-2020,23:00:00,4591.828125,634.8873901,0,0,12455.84668
Alm Achupallas,04-01-2020,23:15:00,4441.478516,617.2764282,0,0,12455.27246
Alm Achupallas,04-01-2020,23:30:00,4520.178223,679.0858765,0,0,12468.92578
Alm Achupallas,04-01-2020,23:45:00,4261.911621,576.2484131,0,0,12506.10449
Alm Achupallas,05-01-2020,0:00:00,4216.644531,624.0570068,0,0,12523.27441
Alm Achupallas,05-01-2020,0:15:00,3978.850342,547.8181152,0,0,12540.66699
Alm Achupallas,05-01-2020,0:30:00,3988.836426,642.7907104,0,0,12534.39355
Alm Achupallas,05-01-2020,0:45:00,3636.59668,1126.520142,0,0,12505.55762
Alm Achupallas,05-01-2020,1:00:00,3628.939697,1203.793945,0,0,12511.67676
Alm Achupallas,05-01-2020,1:15:00,3381.725586,1122.178711,0,0,12534.71777
Alm Achupallas,05-01-2020,1:30:00,3366.088135,1168.610962,0,0,12498.17676
Alm Achupallas,05-01-2020,1:45:00,3067.819824,1047.103882,0,0,12452.80469
Alm Achupallas,05-01-2020,2:00:00,3044.559082,1092.624268,0,0,12446.33887
Alm Achupallas,05-01-2020,2:15:00,2936.928955,1066.777588,0,0,12470.93457
Alm Achupallas,05-01-2020,2:30:00,2899.648438,1097.713135,0,0,12478.01074
Alm Achupallas,05-01-2020,2:45:00,2729.186035,1057.130127,0,0,12493.65137
Alm Achupallas,05-01-2020,3:00:00,2676.459961,1062.62561,0,0,12493.74023
Alm Achupallas,05-01-2020,3:15:00,2642.752441,1051.608276,0,0,12498.03418
Alm Achupallas,05-01-2020,3:30:00,2568.352295,1056.094116,0,0,12499.91113
Alm Achupallas,05-01-2020,3:45:00,2480.248291,1049.408447,0,0,12507.11523
Alm Achupallas,05-01-2020,4:00:00,2357.423096,992.0217896,0,0,12515.37598
Alm Achupallas,05-01-2020,4:15:00,2345.916016,952.4370728,0,0,12406.95898
Alm Achupallas,05-01-2020,4:30:00,2210.251465,898.1704102,0,0,12394.17285
Alm Achupallas,05-01-2020,4:45:00,2205.006836,905.987915,0,0,12360.7832
Alm Achupallas,05-01-2020,5:00:00,2095.756104,855.3347778,0,0,12377.28125
Alm Achupallas,05-01-2020,5:15:00,2194.585938,909.3612061,0,0,12371.14063
Alm Achupallas,05-01-2020,5:30:00,2121.001953,870.5928955,0,0,12380.86426
Alm Achupallas,05-01-2020,5:45:00,2080.189209,870.6356201,0,0,12386.24219
Alm Achupallas,05-01-2020,6:00:00,2106.782959,892.736145,0,0,12384.94922
Alm Achupallas,05-01-2020,6:15:00,2134.462158,888.1062012,0,0,12377.78711
Alm Achupallas,05-01-2020,6:30:00,2176.792969,911.2890015,0,0,12375.69531
Alm Achupallas,05-01-2020,6:45:00,2071.955322,863.4248657,0,0,12383.92578
Alm Achupallas,05-01-2020,7:00:00,2019.781738,862.1557617,0,0,12391.65137
Alm Achupallas,05-01-2020,7:15:00,1983.550415,835.6177368,0,0,12394.29492
Alm Achupallas,05-01-2020,7:30:00,1952.738647,832.3128662,0,0,12396.62402
Alm Achupallas,05-01-2020,7:45:00,1996.043091,855.536499,0,0,12399.14551
Alm Achupallas,05-01-2020,8:00:00,1982.639648,812.6160889,0,0,12411.41895
Alm Achupallas,05-01-2020,8:15:00,2144.261719,868.0292969,0,0,12395.59766
Alm Achupallas,05-01-2020,8:30:00,2073.279053,804.739563,0,0,12398.0752
Alm Achupallas,05-01-2020,8:45:00,2267.609863,884.8982544,0,0,12384.74902
Alm Achupallas,05-01-2020,9:00:00,2172.336182,787.6347046,0,0,12387.77441
Alm Achupallas,05-01-2020,9:15:00,2493.495605,890.4309082,0,0,12367.44531
Alm Achupallas,05-01-2020,9:30:00,2545.035645,871.1638184,0,0,12360.27734
Alm Achupallas,05-01-2020,9:45:00,2634.291748,867.2288208,0,0,12342.76563
Alm Achupallas,05-01-2020,10:00:00,2670.206543,876.5234985,0,0,12329.00684
Alm Achupallas,05-01-2020,10:15:00,2782.288818,889.2960815,0,0,12314.37305
Alm Achupallas,05-01-2020,10:30:00,2865.799561,927.5122681,0,0,12395.22656
Alm Achupallas,05-01-2020,10:45:00,3026.557129,953.7901611,0,0,12383.73926
Alm Achupallas,05-01-2020,11:00:00,3087.776123,960.2753296,0,0,12377.13184
Alm Achupallas,05-01-2020,11:15:00,3130.936035,978.8026733,0,0,12371.08301
Alm Achupallas,05-01-2020,11:30:00,3261.838623,995.1714478,0,0,12357.68457
Alm Achupallas,05-01-2020,11:45:00,3300.143311,987.9265137,0,0,12351.0918
Alm Achupallas,05-01-2020,12:00:00,3367.112061,1055.570557,0,0,12331.35547
Alm Achupallas,05-01-2020,12:15:00,3512.252197,1093.354004,0,0,12322.74121
Alm Achupallas,05-01-2020,12:30:00,3648.519775,1146.865356,0,0,12376.83398
Alm Achupallas,05-01-2020,12:45:00,3626.843018,1157.044434,0,0,12430.47461
Alm Achupallas,05-01-2020,13:00:00,3735.921875,1169.082397,0,0,12426.37598
Alm Achupallas,05-01-2020,13:15:00,3831.625977,1177.492554,0,0,12416.82813
Alm Achupallas,05-01-2020,13:30:00,3876.837402,1155.689941,0,0,12397.38379
Alm Achupallas,05-01-2020,13:45:00,4007.456787,1207.286621,0,0,12379.48242
Alm Achupallas,05-01-2020,14:00:00,4087.472656,1225.019287,0,0,12393.33887
Alm Achupallas,05-01-2020,14:15:00,3947.096436,1198.291992,0,0,12402.29883
Alm Achupallas,05-01-2020,14:30:00,3933.316406,1205.046387,0,0,12399.47656
Alm Achupallas,05-01-2020,14:45:00,3961.43457,1213.321411,0,0,12403.8457
Alm Achupallas,05-01-2020,15:00:00,3903.669678,1200.197754,0,0,12418.68262
Alm Achupallas,05-01-2020,15:15:00,3745.829834,1160.566895,0,0,12429.11328
Alm Achupallas,05-01-2020,15:30:00,3719.48999,1189.966187,0,0,12427.30762
Alm Achupallas,05-01-2020,15:45:00,3645.949463,1200.641113,0,0,12431.5957
Alm Achupallas,05-01-2020,16:00:00,3504.33667,1151.643921,0,0,12430.57422
Alm Achupallas,05-01-2020,16:15:00,3482.044189,1135.806641,0,0,12452.0752
Alm Achupallas,05-01-2020,16:30:00,3414.122559,1123.353394,0,0,12462.45508
Alm Achupallas,05-01-2020,16:45:00,3299.411377,1107.324585,0,0,12473.06543
Alm Achupallas,05-01-2020,17:00:00,3366.587402,1138.797119,0,0,12465.79492
Alm Achupallas,05-01-2020,17:15:00,3309.987549,1133.136841,0,0,12472.78125
Alm Achupallas,05-01-2020,17:30:00,3226.894775,1112.023438,0,0,12482.9707
Alm Achupallas,05-01-2020,17:45:00,3286.029541,1128.492798,0,0,12487.71484
Alm Achupallas,05-01-2020,18:00:00,3325.128174,1150.588867,0,0,12483.61621
Alm Achupallas,05-01-2020,18:15:00,3263.578613,1110.107422,0,0,12492.50781
Alm Achupallas,05-01-2020,18:30:00,3371.817627,1163.439575,0,0,12488.4082
Alm Achupallas,05-01-2020,18:45:00,3528.009033,1211.147583,0,0,12477.91895
Alm Achupallas,05-01-2020,19:00:00,3524.068848,1211.689697,0,0,12473.11523
Alm Achupallas,05-01-2020,19:15:00,3518.837646,1187.456421,0,0,12463.54785
Alm Achupallas,05-01-2020,19:30:00,3596.559814,1200.870239,0,0,12454.99902
Alm Achupallas,05-01-2020,19:45:00,3568.493164,1169.53186,0,0,12450.44531
Alm Achupallas,05-01-2020,20:00:00,3638.05835,1169.926025,0,0,12453.64453
Alm Achupallas,05-01-2020,20:15:00,3724.1875,1151.20459,0,0,12449.98633
Alm Achupallas,05-01-2020,20:30:00,3834.282715,1159.807861,0,0,12424.53125
Alm Achupallas,05-01-2020,20:45:00,3943.363037,1156.017212,0,0,12403.92578
Alm Achupallas,05-01-2020,21:00:00,4132.388184,1141.628906,0,0,12384.43262
Alm Achupallas,05-01-2020,21:15:00,4545.913574,1225.373291,0,0,12376.78906
Alm Achupallas,05-01-2020,21:30:00,4979.027344,1303.907959,0,0,12475.92773
Alm Achupallas,05-01-2020,21:45:00,5142.391113,1312.641968,0,0,12465.02637
Alm Achupallas,05-01-2020,22:00:00,5078.79248,1277.087036,0,0,12471.43066
Alm Achupallas,05-01-2020,22:15:00,5138.723145,1274.227905,0,0,12456.35645
Alm Achupallas,05-01-2020,22:30:00,5099.665527,1272.968872,0,0,12470.80176
Alm Achupallas,05-01-2020,22:45:00,4694.606445,1109.26355,0,0,12518.51563
Alm Achupallas,05-01-2020,23:00:00,4626.558105,1130.808716,0,0,12523.7207
Alm Achupallas,05-01-2020,23:15:00,4468.00293,1086.97644,0,0,12436.20996
Alm Achupallas,05-01-2020,23:30:00,4371.59082,1127.087524,0,0,12438.19336
Alm Achupallas,05-01-2020,23:45:00,4022.419922,1002.20459,0,0,12477.88379
Alm Achupallas,06-01-2020,0:00:00,4048.111084,1101.851807,0,0,12489.37793
Alm Achupallas,06-01-2020,0:15:00,3681.66333,989.3235474,0,0,12509.96191
Alm Achupallas,06-01-2020,0:30:00,3582.799805,1053.134644,0,0,12494.97559
Alm Achupallas,06-01-2020,0:45:00,3253.991211,956.2244263,0,0,12517.91797
Alm Achupallas,06-01-2020,1:00:00,3219.916992,996.0684204,0,0,12513.86621
Alm Achupallas,06-01-2020,1:15:00,2943.010498,945.8268433,0,0,12472.35352
Alm Achupallas,06-01-2020,1:30:00,2792.074951,934.6488037,0,0,12432.22656
Alm Achupallas,06-01-2020,1:45:00,2725.582275,938.7957153,0,0,12440.14844
Alm Achupallas,06-01-2020,2:00:00,2582.290039,901.4922485,0,0,12449.6748
Alm Achupallas,06-01-2020,2:15:00,2475.89917,904.614502,0,0,12457.67188
Alm Achupallas,06-01-2020,2:30:00,2377.685303,886.737793,0,0,12469.50879
Alm Achupallas,06-01-2020,2:45:00,2406.184326,929.9881592,0,0,12464.01758
Alm Achupallas,06-01-2020,3:00:00,2306.707275,914.312561,0,0,12492.30566
Alm Achupallas,06-01-2020,3:15:00,2280.265869,937.3492432,0,0,12502.66895
Alm Achupallas,06-01-2020,3:30:00,2161.354492,898.8510742,0,0,12502.85156
Alm Achupallas,06-01-2020,3:45:00,2309.395996,979.6795044,0,0,12486.39453
Alm Achupallas,06-01-2020,4:00:00,2054.919434,858.1071777,0,0,12472.65039
Alm Achupallas,06-01-2020,4:15:00,2153.617188,934.9586792,0,0,12469.41211
Alm Achupallas,06-01-2020,4:30:00,2025.07251,865.2789307,0,0,12495.45215
Alm Achupallas,06-01-2020,4:45:00,2159.531494,931.4447632,0,0,12476.9043
Alm Achupallas,06-01-2020,5:00:00,1994.204224,866.7051392,0,0,12485.82227
Alm Achupallas,06-01-2020,5:15:00,2096.2854,918.7188721,0,0,12477.87988
Alm Achupallas,06-01-2020,5:30:00,2084.252441,883.871582,0,0,12475.30859
Alm Achupallas,06-01-2020,5:45:00,2231.906982,932.4284058,0,0,12469.19824
Alm Achupallas,06-01-2020,6:00:00,2158.635742,879.307251,0,0,12484.11035
Alm Achupallas,06-01-2020,6:15:00,2326.40625,909.5788574,0,0,12475.25977
Alm Achupallas,06-01-2020,6:30:00,2455.869141,936.9380493,0,0,12460.45898
Alm Achupallas,06-01-2020,6:45:00,2569.273926,948.4231567,0,0,12461.78223
Alm Achupallas,06-01-2020,7:00:00,2312.524658,817.6567993,0,0,12497.90625
Alm Achupallas,06-01-2020,7:15:00,2521.105957,920.144165,0,0,12500.84473
Alm Achupallas,06-01-2020,7:30:00,2451.696777,860.5125122,0,0,12495.22852
Alm Achupallas,06-01-2020,7:45:00,2513.633545,924.8579712,0,0,12503.12207
Alm Achupallas,06-01-2020,8:00:00,2432.259521,838.666748,0,0,12394.36523
Alm Achupallas,06-01-2020,8:15:00,2609.301758,905.5509033,0,0,12350.33691
Alm Achupallas,06-01-2020,8:30:00,2489.296387,842.2769165,0,0,12328.04688
Alm Achupallas,06-01-2020,8:45:00,2535.12793,863.0297241,0,0,12305.17871
Alm Achupallas,06-01-2020,9:00:00,2602.288086,903.7166138,0,0,12354.44922
Alm Achupallas,06-01-2020,9:15:00,2631.054199,918.7380981,0,0,12346.06641
Alm Achupallas,06-01-2020,9:30:00,2649.90625,887.4509888,0,0,12351.40527
Alm Achupallas,06-01-2020,9:45:00,2723.522217,906.2001953,0,0,12329.42188
Alm Achupallas,06-01-2020,10:00:00,2820.013916,916.9065552,0,0,12306.94922
Alm Achupallas,06-01-2020,10:15:00,2777.931152,312.8267212,0,0,12344.19922
Alm Achupallas,06-01-2020,10:30:00,2860.766113,350.9714966,0,0,12326.65625
Alm Achupallas,06-01-2020,10:45:00,3090.274902,491.1775818,0,0,12396.93066
Alm Achupallas,06-01-2020,11:00:00,3042.869385,491.0338135,0,0,12384.63867
Alm Achupallas,06-01-2020,11:15:00,3097.134521,510.8778076,0,0,12370.75098
Alm Achupallas,06-01-2020,11:30:00,3203.709961,550.4533081,0,0,12349.05762
Alm Achupallas,06-01-2020,11:45:00,3148.873535,539.7797852,0,0,12354.36523
Alm Achupallas,06-01-2020,12:00:00,3191.67334,548.9703979,0,0,12330.14063
Alm Achupallas,06-01-2020,12:15:00,3278.098877,593.328186,0,0,12336.10645
Alm Achupallas,06-01-2020,12:30:00,3346.039063,621.9734497,0,0,12374.07324
Alm Achupallas,06-01-2020,12:45:00,3377.155518,620.7664185,0,0,12385.18555
Alm Achupallas,06-01-2020,13:00:00,3508.765625,670.1523438,0,0,12395.6875
Alm Achupallas,06-01-2020,13:15:00,3456.583252,641.4915161,0,0,12383.75195
Alm Achupallas,06-01-2020,13:30:00,3357.201416,599.0560303,0,0,12390.62988
Alm Achupallas,06-01-2020,13:45:00,3418.628906,611.3469238,0,0,12384.14746
Alm Achupallas,06-01-2020,14:00:00,3463.601074,645.6958008,0,0,12389.99316
Alm Achupallas,06-01-2020,14:15:00,3407.228516,628.2263794,0,0,12392.45996
Alm Achupallas,06-01-2020,14:30:00,3396.465088,611.8936768,0,0,12393.20898
Alm Achupallas,06-01-2020,14:45:00,3420.046387,623.6027222,0,0,12392.05078
Alm Achupallas,06-01-2020,15:00:00,3424.676025,656.3922729,0,0,12373.44238
Alm Achupallas,06-01-2020,15:15:00,3319.945068,633.6838989,0,0,12370.46484
Alm Achupallas,06-01-2020,15:30:00,3307.688965,629.5944824,0,0,12359.4209
Alm Achupallas,06-01-2020,15:45:00,3333.656494,635.3786011,0,0,12373.38477
Alm Achupallas,06-01-2020,16:00:00,3279.681396,626.4312134,0,0,12403.50195
Alm Achupallas,06-01-2020,16:15:00,3215.939209,608.2869263,0,0,12433.58789
Alm Achupallas,06-01-2020,16:30:00,3221.079102,634.5613403,0,0,12449.16602
Alm Achupallas,06-01-2020,16:45:00,3237.530518,659.2883911,0,0,12457.19336
Alm Achupallas,06-01-2020,17:00:00,3145.440186,644.369751,0,0,12454.02637
Alm Achupallas,06-01-2020,17:15:00,3200.943115,680.0714111,0,0,12455.52637
Alm Achupallas,06-01-2020,17:30:00,3260.723389,694.2271729,0,0,12481.84473
Alm Achupallas,06-01-2020,17:45:00,3230.22876,681.1331177,0,0,12511.75
Alm Achupallas,06-01-2020,18:00:00,3225.200439,662.0709839,0,0,12528.67578
Alm Achupallas,06-01-2020,18:15:00,3296.645508,650.2021484,0,0,12472.45313
Alm Achupallas,06-01-2020,18:30:00,3343.067627,657.6268311,0,0,12470.19336
Alm Achupallas,06-01-2020,18:45:00,3382.052246,673.5795898,0,0,12481.77539
Alm Achupallas,06-01-2020,19:00:00,3408.058838,671.2392578,0,0,12463.68457
Alm Achupallas,06-01-2020,19:15:00,3464.42627,660.7605591,0,0,12441.63184
Alm Achupallas,06-01-2020,19:30:00,3699.747803,760.1038208,0,0,12419.12207
Alm Achupallas,06-01-2020,19:45:00,3779.031982,752.9782104,0,0,12408.65332
Alm Achupallas,06-01-2020,20:00:00,3814.772705,734.5269165,0,0,12404.65332
Alm Achupallas,06-01-2020,20:15:00,3840.894287,720.9056396,0,0,12403.34473
Alm Achupallas,06-01-2020,20:30:00,4025.761963,748.4985352,0,0,12406.91602
Alm Achupallas,06-01-2020,20:45:00,4096.499023,721.2425537,0,0,12410.83105
Alm Achupallas,06-01-2020,21:00:00,4263.391113,720.8712158,0,0,12408.01855
Alm Achupallas,06-01-2020,21:15:00,4528.377441,736.9822998,0,0,12367.17871
Alm Achupallas,06-01-2020,21:30:00,4986.954102,816.8123779,0,0,12395.61523
Alm Achupallas,06-01-2020,21:45:00,5121.044434,820.9377441,0,0,12447.5166
Alm Achupallas,06-01-2020,22:00:00,5179.791504,802.5717163,0,0,12459.1123
Alm Achupallas,06-01-2020,22:15:00,5053.553711,752.2982178,0,0,12486.77637
Alm Achupallas,06-01-2020,22:30:00,5025.055176,754.1177368,0,0,12476.03125
Alm Achupallas,06-01-2020,22:45:00,4926.645508,748.8851929,0,0,12499.28516
Alm Achupallas,06-01-2020,23:00:00,4758.891602,720.1437988,0,0,12517.19824
Alm Achupallas,06-01-2020,23:15:00,4494.558105,659.670105,0,0,12540.9209
Alm Achupallas,06-01-2020,23:30:00,4431.570801,694.9874268,0,0,12550.50195
Alm Achupallas,06-01-2020,23:45:00,4109.382324,559.5578003,0,0,12475.33301
Alm Achupallas,07-01-2020,0:00:00,4019.639893,628.7874146,0,0,12457.84766
Alm Achupallas,07-01-2020,0:15:00,3743.562988,567.4290771,0,0,12475.87012
Alm Achupallas,07-01-2020,0:30:00,3748.950195,655.4435425,0,0,12472.7832
Alm Achupallas,07-01-2020,0:45:00,3327.741943,1088.722656,0,0,12442.7041
Alm Achupallas,07-01-2020,1:00:00,3187.572266,1100.81604,0,0,12451.85254
Alm Achupallas,07-01-2020,1:15:00,2985.347412,1063.401489,0,0,12487.39844
Alm Achupallas,07-01-2020,1:30:00,2885.919189,1084.190796,0,0,12491.03125
Alm Achupallas,07-01-2020,1:45:00,2729.662598,1057.675781,0,0,12451.16016
Alm Achupallas,07-01-2020,2:00:00,2658.948486,1059.310425,0,0,12453.20117
Alm Achupallas,07-01-2020,2:15:00,2521.815674,1005.399597,0,0,12472.31934
Alm Achupallas,07-01-2020,2:30:00,2486.760254,1025.028198,0,0,12477.82715
Alm Achupallas,07-01-2020,2:45:00,2352.550293,987.2605591,0,0,12507.67773
Alm Achupallas,07-01-2020,3:00:00,2277.519775,971.7109985,0,0,12514.20117
Alm Achupallas,07-01-2020,3:15:00,2264.753906,986.7573242,0,0,12507.7373
Alm Achupallas,07-01-2020,3:30:00,2174.647949,941.3834229,0,0,12488.70508
Alm Achupallas,07-01-2020,3:45:00,2247.539063,961.2836914,0,0,12402.09668
Alm Achupallas,07-01-2020,4:00:00,2109.576172,894.0482788,0,0,12409.66211
Alm Achupallas,07-01-2020,4:15:00,2131.705322,927.3704224,0,0,12418.11523
Alm Achupallas,07-01-2020,4:30:00,2049.067383,887.5971069,0,0,12418.9668
Alm Achupallas,07-01-2020,4:45:00,2134.91333,930.2454224,0,0,12416.96973
Alm Achupallas,07-01-2020,5:00:00,2076.342041,916.2259521,0,0,12417.28711
Alm Achupallas,07-01-2020,5:15:00,2081.128662,918.7709961,0,0,12414.32324
