Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension,,,
Alm Agua Santa,10-01-2020,12:15:00,4000.686768,911.7303467,0,0,12401.23242,,,
Alm Agua Santa,10-01-2020,12:30:00,4019.793701,913.973999,0,0,12405.93262,,,
Alm Agua Santa,10-01-2020,12:45:00,4080.054443,945.9175415,0,0,12399.37598,,,
Alm Agua Santa,10-01-2020,13:00:00,4131.150879,970.1937256,0,0,12386.28516,,,
Alm Agua Santa,10-01-2020,13:15:00,4253.045898,1022.776855,0,0,12374.23926,,,
Alm Agua Santa,10-01-2020,13:30:00,4247.578613,992.6519165,0,0,12365.76465,,,
Alm Agua Santa,10-01-2020,13:45:00,4303.318359,1012.858826,0,0,12346.23535,,,
Alm Agua Santa,10-01-2020,14:00:00,4281.443359,1037.114868,0,0,12372.60156,,,
Alm Agua Santa,10-01-2020,14:15:00,4310.350098,1082.019531,0,0,12386.18359,,,
Alm Agua Santa,10-01-2020,14:30:00,4301.126953,1058.246582,0,0,12378.79883,,,
Alm Agua Santa,10-01-2020,14:45:00,4214.5625,1054.867798,0,0,12368.93066,,,
Alm Agua Santa,10-01-2020,15:00:00,4183.332031,1042.786987,0,0,12364.81348,,,
Alm Agua Santa,10-01-2020,15:15:00,4193.02002,1046.436157,0,0,12367.60547,,,
Alm Agua Santa,10-01-2020,15:30:00,4168.330078,1053.836792,0,0,12378.35938,,,
Alm Agua Santa,10-01-2020,15:45:00,4131.352051,1241.795776,0,0,12375.88965,,,
Alm Agua Santa,10-01-2020,16:00:00,4300.772461,1790.067993,0,0,12382.15625,,,
Alm Agua Santa,10-01-2020,16:15:00,4338.317871,1806.313843,0,0,12417.77344,,,
Alm Agua Santa,10-01-2020,16:30:00,4321.505371,1817.213989,0,0,12421.7832,,,
Alm Agua Santa,10-01-2020,16:45:00,4309.836426,1844.015625,0,0,12433.7168,,,
Alm Agua Santa,10-01-2020,17:00:00,4111.931152,1750.511353,0,0,12444.67188,,,
Alm Agua Santa,10-01-2020,17:15:00,4225.515625,1798.981445,0,0,12458.83008,,,
Alm Agua Santa,10-01-2020,17:30:00,4176.988281,1747.050781,0,0,12448.6875,,,
Alm Agua Santa,10-01-2020,17:45:00,4202.666504,1739.918579,0,0,12462.95898,,,
Alm Agua Santa,10-01-2020,18:00:00,4237.90625,1784.641968,0,0,12475.10449,,,
Alm Agua Santa,10-01-2020,18:15:00,4193.809082,1774.796021,0,0,12486.11914,,,
Alm Agua Santa,10-01-2020,18:30:00,4217.657227,1804.527222,0,0,12492.81152,,,
Alm Agua Santa,10-01-2020,18:45:00,4257.489746,1810.569458,0,0,12496.5752,,,
Alm Agua Santa,10-01-2020,19:00:00,4333.760254,1855.452393,0,0,12500.04102,,,
Alm Agua Santa,10-01-2020,19:15:00,4321.571289,1825.164551,0,0,12523.4668,,,
Alm Agua Santa,10-01-2020,19:30:00,4436.570801,1832.528076,0,0,12518.31641,,,
Alm Agua Santa,10-01-2020,19:45:00,4439.702637,1782.050293,0,0,12481.1582,,,
Alm Agua Santa,10-01-2020,20:00:00,4460.293457,1761.927002,0,0,12482.17188,,,
Alm Agua Santa,10-01-2020,20:15:00,4492.052734,1732.52356,0,0,12477.62598,,,
Alm Agua Santa,10-01-2020,20:30:00,4602.194824,1742.101074,0,0,12476.37695,,,
Alm Agua Santa,10-01-2020,20:45:00,4586.243652,1701.600098,0,0,12482.69336,,,
Alm Agua Santa,10-01-2020,21:00:00,4774.067383,1717.059814,0,0,12458.0498,,,
Alm Agua Santa,10-01-2020,21:15:00,5193.700684,1821.564575,0,0,12394.79199,,,
Alm Agua Santa,10-01-2020,21:30:00,5477.444824,1821.231201,0,0,12388.27148,,,
Alm Agua Santa,10-01-2020,21:45:00,5583.470703,1821.08252,0,0,12374.42578,,,
Alm Agua Santa,10-01-2020,22:00:00,5585.636719,1793.026978,0,0,12344.67969,,,
Alm Agua Santa,10-01-2020,22:15:00,5509.39209,1746.161499,0,0,12374.74023,,,
Alm Agua Santa,10-01-2020,22:30:00,5443.660645,1713.771118,0,0,12398.41602,,,
Alm Agua Santa,10-01-2020,22:45:00,5369.919922,1728.627075,0,0,12409.44141,,,
Alm Agua Santa,10-01-2020,23:00:00,5263.788574,1712.240723,0,0,12437.34375,,,
Alm Agua Santa,10-01-2020,23:15:00,5152.803711,1700.769287,0,0,12460.36133,,,
Alm Agua Santa,10-01-2020,23:30:00,5036.771973,1689.807739,0,0,12469.58789,,,
Alm Agua Santa,10-01-2020,23:45:00,4925.169922,1628.69873,0,0,12416.2832,,,
Alm Agua Santa,11-01-2020,0:00:00,4390.126953,1398.211792,0,0,12433.16895,,,
Alm Agua Santa,11-01-2020,0:15:00,4328.641113,1442.889404,0,0,12446.69824,,,
Alm Agua Santa,11-01-2020,0:30:00,4197.398926,1425.255493,0,0,12450.43848,,,
Alm Agua Santa,11-01-2020,0:45:00,4237.319824,1499.498657,0,0,12451.85938,,,
Alm Agua Santa,11-01-2020,1:00:00,3975.407715,1434.183105,0,0,12457.75684,,,
Alm Agua Santa,11-01-2020,1:15:00,3721.993896,1372.501587,0,0,12476.64258,,,
Alm Agua Santa,11-01-2020,1:30:00,3630.694092,1360.650024,0,0,12491.53027,,,
Alm Agua Santa,11-01-2020,1:45:00,3486.645752,1320.994751,0,0,12511.24512,,,
Alm Agua Santa,11-01-2020,2:00:00,3381.523193,1304.118774,0,0,12519.58008,,,
Alm Agua Santa,11-01-2020,2:15:00,3324.186768,1283.637817,0,0,12435.58105,,,
Alm Agua Santa,11-01-2020,2:30:00,3419.792236,1326.147339,0,0,12363.70117,,,
Alm Agua Santa,11-01-2020,2:45:00,3339.155273,1331.81311,0,0,12381.28125,,,
Alm Agua Santa,11-01-2020,3:00:00,3354.233643,1355.410522,0,0,12398.68066,,,
Alm Agua Santa,11-01-2020,3:15:00,3336.486328,1377.002075,0,0,12397.34082,,,
Alm Agua Santa,11-01-2020,3:30:00,3292.919189,1364.797485,0,0,12402.07031,,,
Alm Agua Santa,11-01-2020,3:45:00,3233.569092,1334.834106,0,0,12395.76074,,,
Alm Agua Santa,11-01-2020,4:00:00,3031.485352,1263.726807,0,0,12402.88574,,,
Alm Agua Santa,11-01-2020,4:15:00,3066.416992,1300.241089,0,0,12420.30469,,,
Alm Agua Santa,11-01-2020,4:30:00,3128.130615,1318.726929,0,0,12413.52539,,,
Alm Agua Santa,11-01-2020,4:45:00,3123.111572,1324.763306,0,0,12416.24316,,,
Alm Agua Santa,11-01-2020,5:00:00,3120.652588,1317.312866,0,0,12420.57031,,,
Alm Agua Santa,11-01-2020,5:15:00,3094.063965,1304.325073,0,0,12417.2002,,,
Alm Agua Santa,11-01-2020,5:30:00,2959.313721,1244.75769,0,0,12430.91602,,,
Alm Agua Santa,11-01-2020,5:45:00,2943.988281,1244.485596,0,0,12433.03711,,,
Alm Agua Santa,11-01-2020,6:00:00,3070.515869,1295.498413,0,0,12431.21484,,,
Alm Agua Santa,11-01-2020,6:15:00,3084.948242,1298.51062,0,0,12429.86426,,,
Alm Agua Santa,11-01-2020,6:30:00,3100.169922,1298.550659,0,0,12439.51563,,,
Alm Agua Santa,11-01-2020,6:45:00,2941.43335,1249.766479,0,0,12447.88867,,,
Alm Agua Santa,11-01-2020,7:00:00,2554.20874,1079.084961,0,0,12491.92969,,,
Alm Agua Santa,11-01-2020,7:15:00,2529.945068,1058.96936,0,0,12478.33301,,,
Alm Agua Santa,11-01-2020,7:30:00,2606.742432,1076.667236,0,0,12425.20801,,,
Alm Agua Santa,11-01-2020,7:45:00,2809.765381,1138.455566,0,0,12415.30176,,,
Alm Agua Santa,11-01-2020,8:00:00,2860.752441,1160.195801,0,0,12416.88184,,,
Alm Agua Santa,11-01-2020,8:15:00,2912.215332,974.3661499,0,0,12414.91992,,,
Alm Agua Santa,11-01-2020,8:30:00,2998.275391,549.0752563,0,0,12431.6709,,,
Alm Agua Santa,11-01-2020,8:45:00,3161.910156,615.8140259,0,0,12397.14844,,,
Alm Agua Santa,11-01-2020,9:00:00,3308.349854,677.1138306,0,0,12376.16699,,,
Alm Agua Santa,11-01-2020,9:15:00,3320.260498,638.1758423,0,0,12338.23047,,,
Alm Agua Santa,11-01-2020,9:30:00,3366.831543,621.8665771,0,0,12328.37988,,,
Alm Agua Santa,11-01-2020,9:45:00,3704.196289,752.8450317,0,0,12344.01074,,,
Alm Agua Santa,11-01-2020,10:00:00,3785.020752,813.9932251,0,0,12440.5752,,,
Alm Agua Santa,11-01-2020,10:15:00,3842.248535,802.3493652,0,0,12424.05469,,,
Alm Agua Santa,11-01-2020,10:30:00,3876.513428,802.9840088,0,0,12414.24219,,,
Alm Agua Santa,11-01-2020,10:45:00,3886.020264,821.8910522,0,0,12403.90234,,,
Alm Agua Santa,11-01-2020,11:00:00,3936.953125,868.9961548,0,0,12395.10352,,,
Alm Agua Santa,11-01-2020,11:15:00,3990.385498,871.4229736,0,0,12384.63086,,,
Alm Agua Santa,11-01-2020,11:30:00,4002.39209,906.694458,0,0,12454.48535,,,
Alm Agua Santa,11-01-2020,11:45:00,4041.608154,937.4838257,0,0,12466.57129,,,
Alm Agua Santa,11-01-2020,12:00:00,4040.538574,917.1460571,0,0,12451.02441,,,
Alm Agua Santa,11-01-2020,12:15:00,4037.817871,937.800293,0,0,12446.31543,,,
Alm Agua Santa,11-01-2020,12:30:00,4061.750488,941.1351929,0,0,12435.29785,,,
Alm Agua Santa,11-01-2020,12:45:00,4156.54541,970.8123169,0,0,12427.15527,,,
Alm Agua Santa,11-01-2020,13:00:00,4241.132324,987.8534546,0,0,12427.15039,,,
Alm Agua Santa,11-01-2020,13:15:00,4317.479492,1019.566284,0,0,12413.28027,,,
Alm Agua Santa,11-01-2020,13:30:00,4358.003418,1037.727417,0,0,12372.08301,,,
Alm Agua Santa,11-01-2020,13:45:00,4373.367188,1069.190308,0,0,12376.74121,,,
Alm Agua Santa,11-01-2020,14:00:00,4445.040039,1082.011475,0,0,12378.50684,,,
Alm Agua Santa,11-01-2020,14:15:00,4415.824219,1083.088135,0,0,12385.53906,,,
Alm Agua Santa,11-01-2020,14:30:00,4406.255859,1091.618408,0,0,12403.91309,,,
Alm Agua Santa,11-01-2020,14:45:00,4301.429688,1076.404175,0,0,12412.79102,,,
Alm Agua Santa,11-01-2020,15:00:00,4234.819824,1063.057617,0,0,12414.17188,,,
Alm Agua Santa,11-01-2020,15:15:00,4223.805664,1082.817017,0,0,12420.40234,,,
Alm Agua Santa,11-01-2020,15:30:00,4201.318848,1051.474121,0,0,12429.9375,,,
Alm Agua Santa,11-01-2020,15:45:00,4190.164063,1238.85791,0,0,12418.28809,,,
Alm Agua Santa,11-01-2020,16:00:00,4192.237793,1682.009155,0,0,12386.64453,,,
Alm Agua Santa,11-01-2020,16:15:00,4173.507324,1674.107178,0,0,12398.18457,,,
Alm Agua Santa,11-01-2020,16:30:00,4155.486816,1676.359253,0,0,12398.18555,,,
Alm Agua Santa,11-01-2020,16:45:00,4141.305176,1671.500854,0,0,12385.00977,,,
Alm Agua Santa,11-01-2020,17:00:00,4145.666504,1661.851196,0,0,12370.74316,,,
Alm Agua Santa,11-01-2020,17:15:00,4165.974609,1692.500732,0,0,12382.5293,,,
Alm Agua Santa,11-01-2020,17:30:00,4143.371582,1679.737549,0,0,12401.26367,,,
Alm Agua Santa,11-01-2020,17:45:00,4166.000488,1671.067871,0,0,12395.61914,,,
Alm Agua Santa,11-01-2020,18:00:00,4168.704102,1701.18103,0,0,12397.34082,,,
Alm Agua Santa,11-01-2020,18:15:00,4146.562988,1700.533569,0,0,12403.63672,,,
Alm Agua Santa,11-01-2020,18:30:00,4185.929199,1716.32312,0,0,12396.50781,,,
Alm Agua Santa,11-01-2020,18:45:00,4210.089355,1707.037842,0,0,12396.01367,,,
Alm Agua Santa,11-01-2020,19:00:00,4193.523926,1658.813599,0,0,12402.9082,,,
Alm Agua Santa,11-01-2020,19:15:00,4141.971191,1666.030762,0,0,12416.87012,,,
Alm Agua Santa,11-01-2020,19:30:00,4115.192871,1667.426392,0,0,12431.15137,,,
Alm Agua Santa,11-01-2020,19:45:00,4141.271484,1689.631592,0,0,12426.69141,,,
Alm Agua Santa,11-01-2020,20:00:00,4213.23291,1686.662476,0,0,12429.47266,,,
Alm Agua Santa,11-01-2020,20:15:00,4232.014648,1693.542236,0,0,12434.8125,,,
Alm Agua Santa,11-01-2020,20:30:00,4275.556641,1676.064697,0,0,12441.4873,,,
Alm Agua Santa,11-01-2020,20:45:00,4367.375488,1685.307251,0,0,12471.30957,,,
Alm Agua Santa,11-01-2020,21:00:00,4620.871094,1725.758301,0,0,12451.60547,,,
Alm Agua Santa,11-01-2020,21:15:00,5114.654297,1844.682251,0,0,12380.39648,,,
Alm Agua Santa,11-01-2020,21:30:00,5370.064453,1819.836426,0,0,12357.62402,,,
Alm Agua Santa,11-01-2020,21:45:00,5489.526855,1796.415161,0,0,12371.34668,,,
Alm Agua Santa,11-01-2020,22:00:00,5500.134277,1786.19165,0,0,12386.36914,,,
Alm Agua Santa,11-01-2020,22:15:00,5448.558594,1775.38269,0,0,12405.3125,,,
Alm Agua Santa,11-01-2020,22:30:00,5447.69873,1764.547852,0,0,12421.97656,,,
Alm Agua Santa,11-01-2020,22:45:00,5400.254395,1757.045288,0,0,12433.25586,,,
Alm Agua Santa,11-01-2020,23:00:00,5298.969238,1721.630371,0,0,12454.95215,,,
Alm Agua Santa,11-01-2020,23:15:00,5210.290039,1695.841797,0,0,12469.35449,,,
Alm Agua Santa,11-01-2020,23:30:00,4988.366211,1627.515625,0,0,12481.0752,,,
Alm Agua Santa,11-01-2020,23:45:00,4916.501953,1624.989258,0,0,12486.16016,,,
Alm Agua Santa,12-01-2020,0:00:00,4811.298828,1640.485352,0,0,12500.00977,,,
Alm Agua Santa,12-01-2020,0:15:00,4697.211914,1638.343872,0,0,12511.07227,,,
Alm Agua Santa,12-01-2020,0:30:00,4572.624023,1629.71167,0,0,12514.82324,,,
Alm Agua Santa,12-01-2020,0:45:00,4456.32959,1620.935303,0,0,12489.05176,,,
Alm Agua Santa,12-01-2020,1:00:00,4303.122559,1542.889648,0,0,12371.05664,,,
Alm Agua Santa,12-01-2020,1:15:00,4135.638184,1511.362427,0,0,12383.19629,,,
Alm Agua Santa,12-01-2020,1:30:00,3989.967773,1468.115356,0,0,12392.43457,,,
Alm Agua Santa,12-01-2020,1:45:00,3865.797119,1411.99292,0,0,12414.29688,,,
Alm Agua Santa,12-01-2020,2:00:00,3752.52417,1424.133057,0,0,12426.25,,,
Alm Agua Santa,12-01-2020,2:15:00,3769.04248,1425.0448,0,0,12379.58301,,,
Alm Agua Santa,12-01-2020,2:30:00,3684.29248,1434.856323,0,0,12386.02637,,,
Alm Agua Santa,12-01-2020,2:45:00,3252.908447,1240.789185,0,0,12401.8457,,,
Alm Agua Santa,12-01-2020,3:00:00,3361.049072,1306.420898,0,0,12404.16016,,,
Alm Agua Santa,12-01-2020,3:15:00,3312.283936,1307.117798,0,0,12412.01074,,,
Alm Agua Santa,12-01-2020,3:30:00,3264.061035,1303.364258,0,0,12420.47852,,,
Alm Agua Santa,12-01-2020,3:45:00,3117.432373,1268.404175,0,0,12420.69141,,,
Alm Agua Santa,12-01-2020,4:00:00,3068.30127,1257.525024,0,0,12414.08301,,,
Alm Agua Santa,12-01-2020,4:15:00,2838.969238,1162.658203,0,0,12436.47363,,,
Alm Agua Santa,12-01-2020,4:30:00,2868.801025,1183.052979,0,0,12435.12598,,,
Alm Agua Santa,12-01-2020,4:45:00,3013.791016,1282.243164,0,0,12419.59668,,,
Alm Agua Santa,12-01-2020,5:00:00,2974.230713,1278.407471,0,0,12427.41406,,,
Alm Agua Santa,12-01-2020,5:15:00,2937.196533,1251.660034,0,0,12417.44629,,,
Alm Agua Santa,12-01-2020,5:30:00,2641.263428,1113.949219,0,0,12446.40625,,,
Alm Agua Santa,12-01-2020,5:45:00,2828.715088,1215.140259,0,0,12451.58789,,,
Alm Agua Santa,12-01-2020,6:00:00,2883.364502,1223.126587,0,0,12453.17578,,,
Alm Agua Santa,12-01-2020,6:15:00,2559.986816,1072.236694,0,0,12460.54297,,,
Alm Agua Santa,12-01-2020,6:30:00,2697.286865,1150.958008,0,0,12457.01465,,,
Alm Agua Santa,12-01-2020,6:45:00,2789.93042,1178.522339,0,0,12465.0498,,,
Alm Agua Santa,12-01-2020,7:00:00,2788.186035,1208.862671,0,0,12443.85156,,,
Alm Agua Santa,12-01-2020,7:15:00,2751.848389,1177.186523,0,0,12425.13867,,,
Alm Agua Santa,12-01-2020,7:30:00,2606.498535,1098.520264,0,0,12438.95996,,,
Alm Agua Santa,12-01-2020,7:45:00,2405.95459,1000.094788,0,0,12463.56348,,,
Alm Agua Santa,12-01-2020,8:00:00,2541.92041,1046.814819,0,0,12469.52344,,,
Alm Agua Santa,12-01-2020,8:15:00,2676.422852,1098.303345,0,0,12450.80957,,,
Alm Agua Santa,12-01-2020,8:30:00,2638.083008,1093.689819,0,0,12439.8125,,,
Alm Agua Santa,12-01-2020,8:45:00,2897.906494,1157.105713,0,0,12435.82129,,,
Alm Agua Santa,12-01-2020,9:00:00,2997.643555,1158.846191,0,0,12423.74414,,,
Alm Agua Santa,12-01-2020,9:15:00,3078.344727,1156.257202,0,0,12407.05859,,,
Alm Agua Santa,12-01-2020,9:30:00,3286.391602,1208.178467,0,0,12346.77148,,,
Alm Agua Santa,12-01-2020,9:45:00,3441.949219,1252.357544,0,0,12312.81445,,,
Alm Agua Santa,12-01-2020,10:00:00,3591.634033,1299.828735,0,0,12344.14453,,,
Alm Agua Santa,12-01-2020,10:15:00,3304.486816,1180.269653,0,0,12475.74707,,,
Alm Agua Santa,12-01-2020,10:30:00,3657.403564,1323.968262,0,0,12454.73047,,,
Alm Agua Santa,12-01-2020,10:45:00,3819.013184,1385.629517,0,0,12435.06152,,,
Alm Agua Santa,12-01-2020,11:00:00,3843.794922,1374.971436,0,0,12421.9082,,,
Alm Agua Santa,12-01-2020,11:15:00,3893.525391,1385.030273,0,0,12404.00879,,,
Alm Agua Santa,12-01-2020,11:30:00,3927.453857,1392.677368,0,0,12406.50977,,,
Alm Agua Santa,12-01-2020,11:45:00,3971.229492,1415.976929,0,0,12389.43262,,,
Alm Agua Santa,12-01-2020,12:00:00,4005.948975,1443.425781,0,0,12362.86133,,,
Alm Agua Santa,12-01-2020,12:15:00,4069.864258,1459.424683,0,0,12339.02246,,,
Alm Agua Santa,12-01-2020,12:30:00,4081.19043,1437.871338,0,0,12330.05957,,,
Alm Agua Santa,12-01-2020,12:45:00,4148.291016,1472.450073,0,0,12344.31641,,,
Alm Agua Santa,12-01-2020,13:00:00,4176.959961,1495.899536,0,0,12370.38379,,,
Alm Agua Santa,12-01-2020,13:15:00,4288.914063,1529.850098,0,0,12349.71777,,,
Alm Agua Santa,12-01-2020,13:30:00,4357.689453,1558.00293,0,0,12340.9502,,,
Alm Agua Santa,12-01-2020,13:45:00,4382.697266,1533.268799,0,0,12327.10938,,,
Alm Agua Santa,12-01-2020,14:00:00,4429.025391,1546.760498,0,0,12323.31445,,,
Alm Agua Santa,12-01-2020,14:15:00,4383.842285,1539.812012,0,0,12315.28418,,,
Alm Agua Santa,12-01-2020,14:30:00,4326.975586,1527.733521,0,0,12323.83691,,,
Alm Agua Santa,12-01-2020,14:45:00,4280.905762,1506.43811,0,0,12333.5,,,
Alm Agua Santa,12-01-2020,15:00:00,4221.133789,1523.28064,0,0,12343.77539,,,
Alm Agua Santa,12-01-2020,15:15:00,4238.45166,1537.111816,0,0,12350.84668,,,
Alm Agua Santa,12-01-2020,15:30:00,4194.878418,1528.741577,0,0,12352.01563,,,
Alm Agua Santa,12-01-2020,15:45:00,4393.56543,1613.241211,0,0,12348.91016,,,
Alm Agua Santa,12-01-2020,16:00:00,4326.619629,1618.578003,0,0,12357.42969,,,
Alm Agua Santa,12-01-2020,16:15:00,4249.743652,1603.204102,0,0,12362.18555,,,
Alm Agua Santa,12-01-2020,16:30:00,4240.357422,1612.734375,0,0,12375.51367,,,
Alm Agua Santa,12-01-2020,16:45:00,4197.382324,1604.757446,0,0,12383.41113,,,
Alm Agua Santa,12-01-2020,17:00:00,4178.089844,1612.933472,0,0,12387.26367,,,
Alm Agua Santa,12-01-2020,17:15:00,4151.284668,1612.382568,0,0,12392.4502,,,
Alm Agua Santa,12-01-2020,17:30:00,4165.707031,1629.750854,0,0,12392.32422,,,
Alm Agua Santa,12-01-2020,17:45:00,4020.326904,1516.182617,0,0,12399.39453,,,
Alm Agua Santa,12-01-2020,18:00:00,3918.759521,1493.002563,0,0,12400.65918,,,
Alm Agua Santa,12-01-2020,18:15:00,3888.612793,1472.703125,0,0,12394.0166,,,
Alm Agua Santa,12-01-2020,18:30:00,3908.117188,1468.951294,0,0,12388.37793,,,
Alm Agua Santa,12-01-2020,18:45:00,3921.152832,1471.663818,0,0,12389.08887,,,
Alm Agua Santa,12-01-2020,19:00:00,3964.907471,1457.391113,0,0,12390.59961,,,
Alm Agua Santa,12-01-2020,19:15:00,4045.772217,1471.486328,0,0,12383.08789,,,
Alm Agua Santa,12-01-2020,19:30:00,4154.596191,1488.461304,0,0,12376.95117,,,
Alm Agua Santa,12-01-2020,19:45:00,4224.146484,1490.95874,0,0,12367.62109,,,
Alm Agua Santa,12-01-2020,20:00:00,4263.510254,1481.661255,0,0,12368.7627,,,
Alm Agua Santa,12-01-2020,20:15:00,4366.188477,1487.66687,0,0,12380.88672,,,
Alm Agua Santa,12-01-2020,20:30:00,4476.040527,1488.118164,0,0,12384.03418,,,
Alm Agua Santa,12-01-2020,20:45:00,4587.296875,1483.099976,0,0,12385.72266,,,
Alm Agua Santa,12-01-2020,21:00:00,4767.483398,1508.47644,0,0,12355.93848,,,
Alm Agua Santa,12-01-2020,21:15:00,5216.331543,1630.558838,0,0,12306.98242,,,
Alm Agua Santa,12-01-2020,21:30:00,5539.241211,1651.025879,0,0,12341.07715,,,
Alm Agua Santa,12-01-2020,21:45:00,5566.207031,1629.39502,0,0,12349.22363,,,
Alm Agua Santa,12-01-2020,22:00:00,5587.580078,1631.515015,0,0,12362.97559,,,
Alm Agua Santa,12-01-2020,22:15:00,5514.55957,1592.52832,0,0,12381.42871,,,
Alm Agua Santa,12-01-2020,22:30:00,5076.223633,1428.75769,0,0,12419.12402,,,
Alm Agua Santa,12-01-2020,22:45:00,5117.798828,1469.873901,0,0,12438.55566,,,
Alm Agua Santa,12-01-2020,23:00:00,5055.045898,1458.911133,0,0,12463.55566,,,
Alm Agua Santa,12-01-2020,23:15:00,4966.291992,1446.668823,0,0,12473.43652,,,
Alm Agua Santa,12-01-2020,23:30:00,4847.571777,1467.103516,0,0,12493.19922,,,
Alm Agua Santa,12-01-2020,23:45:00,4742.02002,1464.680542,0,0,12516.29004,,,
Alm Agua Santa,13-01-2020,0:00:00,4561.56543,1394.221558,0,0,12398.66895,,,
Alm Agua Santa,13-01-2020,0:15:00,4427.259766,1384.309448,0,0,12370.35449,,,
Alm Agua Santa,13-01-2020,0:30:00,4192.821289,1349.098999,0,0,12380.90039,,,
Alm Agua Santa,13-01-2020,0:45:00,4019.586182,1336.963501,0,0,12388.35254,,,
Alm Agua Santa,13-01-2020,1:00:00,3856.367676,1313.490479,0,0,12390.3877,,,
Alm Agua Santa,13-01-2020,1:15:00,3730.379639,1287.943237,0,0,12410.16895,,,
Alm Agua Santa,13-01-2020,1:30:00,3607.794922,1262.263672,0,0,12423.74219,,,
Alm Agua Santa,13-01-2020,1:45:00,3487.475586,1238.521484,0,0,12439.02148,,,
Alm Agua Santa,13-01-2020,2:00:00,3444.437012,1252.057007,0,0,12444.5332,,,
Alm Agua Santa,13-01-2020,2:15:00,3375.307861,1268.245239,0,0,12448.05371,,,
Alm Agua Santa,13-01-2020,2:30:00,3057.024902,1166.348267,0,0,12469.33984,,,
Alm Agua Santa,13-01-2020,2:45:00,2884.699463,1142.442993,0,0,12466.26563,,,
Alm Agua Santa,13-01-2020,3:00:00,2853.658691,1152.978516,0,0,12472.11328,,,
Alm Agua Santa,13-01-2020,3:15:00,2938.807129,1188.125366,0,0,12434.57324,,,
Alm Agua Santa,13-01-2020,3:30:00,2995.657959,1190.139648,0,0,12400.96777,,,
Alm Agua Santa,13-01-2020,3:45:00,2847.100098,1125.630615,0,0,12407.92969,,,
Alm Agua Santa,13-01-2020,4:00:00,2676.641357,1078.952881,0,0,12419.01367,,,
Alm Agua Santa,13-01-2020,4:15:00,2707.181641,1105.235352,0,0,12417.64063,,,
Alm Agua Santa,13-01-2020,4:30:00,2580.26123,1052.491943,0,0,12435.05664,,,
Alm Agua Santa,13-01-2020,4:45:00,2675.046387,1109.856445,0,0,12426.2627,,,
Alm Agua Santa,13-01-2020,5:00:00,2883.87793,1194.397705,0,0,12416.5625,,,
Alm Agua Santa,13-01-2020,5:15:00,2869.718506,1185.973145,0,0,12421.59082,,,
Alm Agua Santa,13-01-2020,5:30:00,2564.570313,1032.202515,0,0,12429.03223,,,
Alm Agua Santa,13-01-2020,5:45:00,2679.185547,1086.700439,0,0,12423.81738,,,
Alm Agua Santa,13-01-2020,6:00:00,2719.673096,1086.714478,0,0,12417.29199,,,
Alm Agua Santa,13-01-2020,6:15:00,2808.263184,1104.752563,0,0,12400.69531,,,
Alm Agua Santa,13-01-2020,6:30:00,3040.355713,1180.050293,0,0,12386.21289,,,
Alm Agua Santa,13-01-2020,6:45:00,3127.83374,1197.272095,0,0,12386.72852,,,
Alm Agua Santa,13-01-2020,7:00:00,3118.889893,1176.35022,0,0,12402.82227,,,
Alm Agua Santa,13-01-2020,7:15:00,3016.56958,1110.767212,0,0,12401.77539,,,
Alm Agua Santa,13-01-2020,7:30:00,3005.932373,1085.831665,0,0,12398.45703,,,
Alm Agua Santa,13-01-2020,7:45:00,2802.95874,985.1207275,0,0,12397.03809,,,
Alm Agua Santa,13-01-2020,8:00:00,3093.074463,1098.393555,0,0,12354.87207,,,
Alm Agua Santa,13-01-2020,8:15:00,3245.404541,1035.493896,0,0,12309.59082,,,
Alm Agua Santa,13-01-2020,8:30:00,3316.408691,638.3914185,0,0,12332.15527,,,
Alm Agua Santa,13-01-2020,8:45:00,3342.085205,618.1838989,0,0,12317.44824,,,
Alm Agua Santa,13-01-2020,9:00:00,3398.071045,622.1729736,0,0,12302.20313,,,
Alm Agua Santa,13-01-2020,9:15:00,3136.796143,481.4702148,0,0,12296.70215,,,
Alm Agua Santa,13-01-2020,9:30:00,3461.546631,658.5112305,0,0,12412.91992,,,
Alm Agua Santa,13-01-2020,9:45:00,3674.743164,762.5507202,0,0,12404.46777,,,
Alm Agua Santa,13-01-2020,10:00:00,3707.652588,801.331604,0,0,12427.58105,,,
Alm Agua Santa,13-01-2020,10:15:00,3710.749756,752.182251,0,0,12440.21875,,,
Alm Agua Santa,13-01-2020,10:30:00,3770.375244,749.4683228,0,0,12445.54688,,,
Alm Agua Santa,13-01-2020,10:45:00,3792.747803,771.1148682,0,0,12424.26563,,,
Alm Agua Santa,13-01-2020,11:00:00,3831.578613,805.3742676,0,0,12411.94629,,,
Alm Agua Santa,13-01-2020,11:15:00,3895.999268,818.2886353,0,0,12397.5625,,,
Alm Agua Santa,13-01-2020,11:30:00,3917.265625,860.5180664,0,0,12431.58691,,,
